#Answer.URL,WEBSITE,Input.Input-URL,Answer.ADDRESS1,Answer.CITY,ANSWER.STATE_NAME,COUNTRY,Answer.ZIP,Answer.MAP_URL,Answer.PHONE,CHAIN,TYPE,OPEN_DATE,Answer.PHOTO_URL,RATING,LAST_VERIFIED,LAT,LNG,HOTELID
TownePlace Suites Hixson,,https://www.marriott.com/en-us/hotels/chath-towneplace-suites-hixson/overview/,5248 TN-153,Hixson,TN,USA,37343,"https://www.google.com/maps/search/?api=1&query=35.12593078073332,-85.24023100014523",,MARRIOTT,CHAIN,2023-03-01,https://cache.marriott.com/marriottassets/marriott/TP/tp-main-0001-hor-feat.jpg?output-quality=70&interpolation=progressive-bilinear&downsize=*:423px,,2023-03-01,,,
TownePlace Suites New Philadelphia,,https://www.marriott.com/en-us/hotels/caknp-towneplace-suites-new-philadelphia/overview/,1298 W High Ave,New Philadelphia,OH,USA,44663,"https://www.google.com/maps/search/?api=1&query=40.49280125817108,-81.47490645801754",,MARRIOTT,CHAIN,2023-03-01,https://cache.marriott.com/is/image/marriotts7prod/tp-bed-21738:Classic-Hor?output-quality=70&interpolation=progressive-bilinear&downsize=*:423px,,2023-03-01,,,
TownePlace Suites Ocala,,https://www.marriott.com/en-us/hotels/gnvot-towneplace-suites-ocala/overview/,8125 SW State Rd 200,Ocala,FL,USA,34481,"https://www.google.com/maps/search/?api=1&query=29.084167678351893,-82.25273241560312",,MARRIOTT,CHAIN,2023-02-01,https://cache.marriott.com/is/image/marriotts7prod/ts-gnvot-guest-room-92426:Classic-Hor?output-quality=70&interpolation=progressive-bilinear&downsize=*:423px,,2023-03-01,,,
TownePlace Suites Oconomowoc,,https://www.marriott.com/en-us/hotels/mketo-towneplace-suites-oconomowoc/overview/,1242 Corporate Center Dr,Oconomowoc,WI,USA,53066,"https://www.google.com/maps/search/?api=1&query=43.07463,-88.47264",,MARRIOTT,CHAIN,2023-02-01,https://cache.marriott.com/is/image/marriotts7prod/ts-mketo-two-queen-studio38529-20531:Classic-Hor?output-quality=70&interpolation=progressive-bilinear&downsize=*:423px,,2023-03-01,,,
TownePlace Suites Tampa Clearwater,,https://www.marriott.com/en-us/hotels/tpacl-towneplace-suites-tampa-clearwater/overview/,21090 US Hwy 19 N,Clearwater,FL,USA,33765,"https://www.google.com/maps/search/?api=1&query=27.964235129539762,-82.73039024259936",,MARRIOTT,CHAIN,2023-02-01,https://cache.marriott.com/is/image/marriotts7prod/tp-bed-21738:Classic-Hor?output-quality=70&interpolation=progressive-bilinear&downsize=*:423px,,2023-03-01,,,
"Trilogy Hotel Montgomery, Autograph Collection",,https://www.marriott.com/hotels/travel/mgmak-trilogy-hotel-montgomery-autograph-collection/,108 Coosa St,Montgomery,AL,USA,36104,"https://www.google.com/maps/search/?api=1&query=32.378905543760624,-86.30871655979264",,MARRIOTT,BOUTIQUE,2023-03-30,https://cache.marriott.com/is/image/marriotts7prod/ak-mgmak-double-queen-mgmak-31807:Classic-Hor?output-quality=70&interpolation=progressive-bilinear&downsize=*:423px,,2023-03-01,,,
Tru by Hilton Chesterfield Township Detroit,,https://www.hilton.com/en/hotels/yzrccru-chesterfield-township-detroit/,45301 Marketplace Blvd,Chesterfield,MI,USA,48301,https://www.hilton.com/en/hotels/yzrccru-chesterfield-township-detroit/hotel-location/,,HILTON,CHAIN,2023-02-01,https://www.hilton.com/im/en/SDFRURU/9582389/18-05-25-exterior-day.jpg?impolicy=crop&cw=5333&ch=2238&gravity=NorthWest&xposition=0&yposition=380&rw=1220&rh=512,,2023-03-01,,,
Tru by Hilton Traverse City,,https://www.hilton.com/en/hotels/tvcmiru-tru-traverse-city/,3572 US-31,Traverse City,MI,USA,49684,https://www.hilton.com/en/hotels/tvcmiru-tru-traverse-city/hotel-location/,,HILTON,CHAIN,2023-03-01,https://www.hilton.com/im/en/SDFRURU/9582389/18-05-25-exterior-day.jpg?impolicy=crop&cw=5333&ch=2238&gravity=NorthWest&xposition=0&yposition=380&rw=1220&rh=512,,2023-03-01,,,
Virgin Hotels New York City,,https://virginhotels.com/nyc/,1227 Broadway,New York,NY,USA,10001,https://virginhotels.com/nyc/things-to-do/,,OTHER,BOUTIQUE,2023-02-01,https://d1wdwioqwp0oz9.cloudfront.net/assets/uploads/2023/02/EVERDENE-INTERIOR.png,,2023-03-01,,,
"WhyHotel by Placemakr, Columbia",,https://www.placemakr.com/locations/columbia/whyhotel-merriweather-columbia,6200 Valencia Ln,Columbia,MD,USA,21044,https://www.placemakr.com/locations/columbia/whyhotel-merriweather-columbia,,OTHER,BOUTIQUE,2023-03-10,https://8738389.fs1.hubspotusercontent-na1.net/hubfs/8738389/0-pm-corp-website/columbia-merriweather/COMD0001-P1BDB_115-min.jpg,,2023-03-01,,,
Yours Truly DC. Vignette Collection,,https://www.yourstrulydc.com/,1143 New Hampshire Ave NW,Washington,DC,USA,20037,https://www.yourstrulydc.com/things-to-do-in-washington-dc,,IHG,BOUTIQUE,2023-02-01,https://2486634c787a971a3554-d983ce57e4c84901daded0f67d5a004f.ssl.cf1.rackcdn.com/yours-truly-dc/media/yours-truly-web-homepage-intro-5f1211ccb235d.jpg,,2023-03-01,,,
Zone Hotel SeaTac Airport,,https://www.marriott.com/hotels/travel/seaca-zone-hotel-seatac-airport/,19031 International Blvd,Seattle,WA,USA,98188,https://www.marriott.com/hotels/maps/travel/seaca-zone-hotel-seatac-airport/,,MARRIOTT,BUSINESS,2023-03-01,https://cache.marriott.com/is/image/marriotts7prod/cy-seaca-seaca-king-room-29740:Classic-Hor?output-quality=70&interpolation=progressive-bilinear&downsize=*:423px,,2023-03-01,,,
#Answer.URL,WEBSITE,Input.Input-URL,Answer.ADDRESS1,Answer.CITY,ANSWER.STATE_NAME,COUNTRY,Answer.ZIP,Answer.MAP_URL,Answer.PHONE,CHAIN,TYPE,OPEN_DATE,Answer.PHOTO_URL,RATING,LAST_VERIFIED,LAT,LNG,HOTELID
Ace Hotel Toronto,,https://acehotel.com/toronto/,51 Camden St,Toronto,ON,CANADA,M5V 1V2,https://goo.gl/maps/egj5p5jEp7jk5ajC8,,OTHER,BOUTIQUE,2022-10-01,https://acehotel.com/toronto/wp-content/uploads/sites/8/2022/07/Ace-Hotel-Toronto-%E2%80%94-Large-1-%E2%80%94-William-Jess-Laird-%E2%80%94-July-2022-474x646.jpg,,2023-07-01,,,
Aida Hotel,,https://www.aidakc.com/,206 E 44th St,Kansas City,MO,USA,64111,https://www.aidakc.com/about,,OTHER,BOUTIQUE,2023-02-01,"https://media.cntraveler.com/photos/64011ecb3b1e3f0df75c5c53/master/w_1280,c_limit/The%20Peninsula%20Istanbul%20Room%20-%20Bedroom__.jpg",,2023-07-01,,,
Aman New York†,,https://www.aman.com/hotels/aman-new-york,730 5th Ave,New York,NY,USA,10019,https://www.aman.com/hotels/aman-new-york/getting-aman-new-york,,OTHER,BOUTIQUE,2023-01-01,https://www.aman.com/sites/default/files/styles/masonry_extra_large/public/2022-12/Aman%20New%20York%2C%20USA%209.jpg?itok=v5uV0Q6o,,2023-07-01,,,
"Ambiente, a Landscape Hotel†",,https://www.ambientesedona.com/,900 W State Rte 89A,Sedona,AZ,USA,86336,https://www.ambientesedona.com/contact-us/,,OTHER,BOUTIQUE,2023-01-01,https://www.ambientesedona.com/wp-content/gallery/all/cache/Forest-Room-Image-2.jpg-nggid03254-ngg0dyn-450x200x100-00f0w010c011r110f110r010t010.jpg,,2023-07-01,,,
Avid Hotel Atlanta - Conyers I-20,,https://www.ihg.com/avidhotels/hotels/us/en/conyers/atlvi/hoteldetail,2139 Salem Rd SE,Conyers,GA,USA,30013,https://www.ihg.com/avidhotels/hotels/us/en/conyers/atlvi/hoteldetail/directions,,IHG,CHAIN,2023-05-01,https://digital.ihg.com/is/image/ihg/avid-hotels-conyers-8003779249-16x9,,2023-07-01,,,
Best Western Iowa/Lake Charles East Hotel,,https://www.bestwestern.com/en_US/book/hotels-in-iowa/best-western-iowa-lake-charles-east/propertyCode.19133.html,204 Frontage Rd,Iowa,LA,USA,70647,https://www.bestwestern.com/en_US/book/hotels-in-iowa/best-western-iowa-lake-charles-east/propertyCode.19133.html#map-location,,OTHER,CHAIN,2023-05-01,https://www.nevistas.com/ul/4/2023/04/18/16.jpg,,2023-07-01,,,
Best Western Lake Oswego Hotel & Suites,,https://www.bestwestern.com/en_US/book/hotels-in-lake-oswego/best-western-lake-oswego-hotel-suites/propertyCode.38185.html,14905 Bangy Road,Lake Oswego,OR,USA,97035,https://www.bestwestern.com/en_US/book/hotels-in-lake-oswego/best-western-lake-oswego-hotel-suites/propertyCode.38185.html#map-location,,BEST WESTERN,Newly Renovated,2023-05-01,https://www.nevistas.com/ul/4/2023/06/21/12.jpg,,2023-07-01,,,
Bowie House,,https://aubergeresorts.com/bowiehouse/,3716 Camp Bowie Blvd,Fort Worth,TX,USA,76107,https://aubergeresorts.com/bowiehouse/,,OTHER,BOUTIQUE,2023-11-01,https://dreffui1gbt6t.cloudfront.net/images/bwh/bow-home-imagefeature-2-3.jpg,,2023-07-01,,,
Cambria Hotel Detroit Downtown,,https://cambriadetroit.com/,600 W Lafayette Blvd,Detroit,MI,USA,48226,https://goo.gl/maps/ZbVYPANn7CUP794DA,,CHOICE,BOUTIQUE,2023-05-01,https://cambriadetroit.com/wp-content/uploads/2023/03/Exterior-scaled-1.jpg,,2023-07-01,,,
Cambria Hotel Orlando Universal Blvd,,https://www.choicehotels.com/florida/orlando/cambria-hotels/flh30,6801 Visitors Cir,Orlando,FL,USA,32819,https://www.choicehotels.com/florida/orlando/cambria-hotels/flh30#hotel-map,,CHOICE,CHAIN,2023-05-01,https://www.choicehotels.com/hotelmedia/US/FL/orlando/FLH30/2048/FLH30ExteriorNightTempor01_1.webp,,2023-07-01,,,
Camp Creek Inn,,https://watersoundclub.com/accomodation/camp-creek-inn-stay/,684 Fazio Dr,Watersound,FL,USA,32461,https://watersoundclub.com/accomodation/camp-creek-inn-stay/,,OTHER,BOUTIQUE,2023-06-15,https://watersoundclub.com/wp-content/uploads/2022/04/CCInn_Hero-1536x561.jpg,,2023-07-01,,,
Canopy by Hilton San Francisco SoMa,,https://www.hilton.com/en/hotels/sfopypy-canopy-san-francisco-soma/,250 4th St,San Francisco,CA,USA,94103,"https://maps.google.com/?q=250%204th%20Street,%20San%20Francisco,%20California,%2094103,%20USA",,HILTON,CHAIN,2023-05-01,https://www.hilton.com/im/en/SFOPYPY/18420951/sfopy-king-corner-room-city-view-01.tif?impolicy=crop&cw=5000&ch=2992&gravity=NorthWest&xposition=0&yposition=171&rw=528&rh=316,,2023-07-01,,,
Embassy Suites by Hilton Panama City Beach Resort,,https://www.hilton.com/en/hotels/ecpppes-embassy-suites-panama-city-beach-resort/,16006 Front Beach Rd,Panama City Beach,FL,USA,32413,https://www.hilton.com/en/hotels/ecpppes-embassy-suites-panama-city-beach-resort/hotel-location/,,HILTON,RESORT,2023-05-01,https://www.hilton.com/im/en/ECPPPES/17534813/ecppp-pool.png?impolicy=crop&cw=5000&ch=2098&gravity=NorthWest&xposition=0&yposition=359&rw=1220&rh=512,,2023-07-01,,,
Extended Stay America Suites Huntsville - Madison,,https://www.extendedstayamerica.com/hotels/al/huntsville/huntsville-madison,104 Intergraph Way,Madison,AL,USA,35758,https://www.extendedstayamerica.com/hotels/al/huntsville/huntsville-madison#esaPropertyNearby,,OTHER,CHAIN,2023-06-01,https://www.extendedstayamerica.com/dA/2f8a31aa-ba7f-4334-8581-641572fe8b12/80q/resize_w/1250/9357-EA2-_exterior1_.jpg,,2023-07-01,,,
Extended Stay Premier Suites Fredericksburg Hotel,,https://www.extendedstayamerica.com/hotels/va/richmond/fredericksburg,1065 Hospitality Ln,Fredericksburg,VA,USA,22401,https://www.extendedstayamerica.com/hotels/va/richmond/fredericksburg,,OTHER,CHAIN,2023-04-01,https://www.nevistas.com/ul/4/2023/04/04/01.jpg,,2023-07-01,,,
Hilton Garden Inn Florence Cincinnati Airport South,,https://www.hilton.com/en/hotels/cvgkegi-hilton-garden-inn-florence-cincinnati-airport-south/,205 Meijer Dr,Florence,KY,USA,41042,https://www.hilton.com/en/hotels/cvgkegi-hilton-garden-inn-florence-cincinnati-airport-south/hotel-location/,,HILTON,CHAIN,2023-02-01,https://www.hilton.com/im/en/CVGKEGI/18521962/cvgkegi-ky-florence-hgi-ext-day.jpg?impolicy=crop&cw=5000&ch=2098&gravity=NorthWest&xposition=0&yposition=616&rw=1920&rh=806,,2023-07-01,,,
Hilton Garden Inn Ocean City Oceanfront,,https://www.hilton.com/en/hotels/sbyftgi-hilton-garden-inn-ocean-city-oceanfront/,2800 Baltimore Ave,Ocean City,MD,USA,21842,https://www.hilton.com/en/hotels/sbyftgi-hilton-garden-inn-ocean-city-oceanfront/hotel-location/,,HILTON,CHAIN,2023-02-01,https://webpv.hilton.com/im/en/SBYFTGI/18957182/hgi-ocean-city-exterior-day.jpg?impolicy=crop&cw=5000&ch=2094&gravity=NorthWest&xposition=0&yposition=1224&rw=1920&rh=806,,2023-07-01,,,
Hilton Garden Inn Pomona,,https://www.hilton.com/en/hotels/ontgigi-hilton-garden-inn-pomona/,"2027 Rancho Valley Dr,",Pomona,CA,USA,91766,https://www.hilton.com/en/hotels/ontgigi-hilton-garden-inn-pomona/hotel-location/,,HILTON,CHAIN,2022-10-01,https://www.hilton.com/im/en/ONTGIGI/17905389/28-sunset-pool.jpg?impolicy=crop&cw=5000&ch=2098&gravity=NorthWest&xposition=0&yposition=617&rw=1920&rh=806,,2023-07-01,,,
Hilton Garden Inn St. Augustine Historic District,,https://www.hilton.com/en/hotels/sgjhdgi-hilton-garden-inn-st-augustine-historic-district/,1600 N Ponce De Leon Blvd,St. Augustine,FL,USA,32084,https://www.hilton.com/en/hotels/sgjhdgi-hilton-garden-inn-st-augustine-historic-district/hotel-location/,,HILTON,CHAIN,2022-10-01,https://www.hilton.com/im/en/SGJHDGI/17968765/sgjhdgi-exterior-day-1.jpg?impolicy=crop&cw=4498&ch=1888&gravity=NorthWest&xposition=0&yposition=555&rw=1920&rh=806,,2023-07-01,,,
Holiday Inn Chicago O'Hare Airport,,https://www.ihg.com/holidayinn/hotels/us/en/rosemont/chirl/hoteldetail,6600 Mannheim Rd Building 1,Rosemont,IL,USA,60018,"https://maps.google.com/?ll=41.9996674,-87.8855907",,IHG,CHAIN,2023-04-15,"https://digital.ihg.com/is/image/ihg/holiday-inn-rosemont-8234587474-3x2?fmt=jpg&jpegSize=500&qlt=85&resMode=sharp2&op_usm=1.75,0.3,2.0",,2023-07-01,,,
Holiday Inn Express & Suites Courtenay ñ Comox,,https://www.ihg.com/holidayinnexpress/hotels/us/en/courtenay/ycacn/hoteldetail,310 Hunt Rd,Courtenay,BC,CANADA,V9N 5N2,https://www.ihg.com/holidayinnexpress/hotels/us/en/courtenay/ycacn/hoteldetail/local-guide-whats-nearby,,IHG,CHAIN,2023-05-01,"https://digital.ihg.com/is/image/ihg/holiday-inn-express-and-suites-courtenay-8491464353-3x2?fmt=jpg&jpegSize=500&qlt=85&resMode=sharp2&op_usm=1.75,0.3,2.0",,2023-07-01,,,
Holiday Inn Victoria ñ Elk Lake,,https://www.ihg.com/holidayinn/hotels/us/en/victoria/yyjvc/hoteldetail,4670 Elk Lake Dr.,Victoria,BC,CANADA,V8Z 5M1,https://www.ihg.com/holidayinn/hotels/us/en/victoria/yyjvc/hoteldetail/local-guide-whats-nearby,,IHG,CHAIN,2023-05-01,"https://digital.ihg.com/is/image/ihg/holiday-inn-victoria-8795505433-3x2?fmt=jpg&jpegSize=500&qlt=85&resMode=sharp2&op_usm=1.75,0.3,2.0",,2023-07-01,,,
Home2 Suites by Hilton Santa Rosa Beach,,https://www.hilton.com/en/hotels/vpssrht-home2-suites-santa-rosa-beach/,100 W Hewett Rd,Santa Rosa Beach,FL,USA,32459,https://www.hilton.com/en/hotels/vpssrht-home2-suites-santa-rosa-beach/hotel-location/,,HILTON,CHAIN,2023-06-03,https://www.hilton.com/im/en/NoHotel/9638264/jolht-oasis-02.jpg?impolicy=crop&cw=5993&ch=2515&gravity=NorthWest&xposition=0&yposition=742&rw=1220&rh=512,,2023-07-01,,,
Homewood Suites by Hilton Greenville,,https://www.hilton.com/en/hotels/pgvmbhw-homewood-suites-greenville/,420 Moye Blvd,Greenville,NC,USA,27834,"https://maps.google.com/?q=420%20Moye%20Blvd,%20Greenville,%20North%20Carolina,%2027834,%20USA",,HILTON,CHAIN,2023-05-01,https://www.hilton.com/im/en/AUGWEHW/1950455/augwe013.tif?impolicy=crop&cw=2400&ch=1007&gravity=NorthWest&xposition=0&yposition=246&rw=1920&rh=806,,2023-07-01,,,
Horseshoe Las Vegas,,https://www.caesars.com/horseshoe-las-vegas,3645 S Las Vegas Blvd,Las Vegas,NV,USA,89109,https://www.caesars.com/horseshoe-las-vegas,,OTHER,RESORT,2023-04-01,https://www.nevistas.com/ul/4/2023/03/28/09.jpg,,2023-07-01,,,
Hotel AKA Alexandria,,https://www.stayaka.com/hotel-aka-alexandria,625 First St,Alexandria,VA,USA,22314,https://www.stayaka.com/hotel-aka-alexandria/neighborhood,,OTHER,BOUTIQUE,2023-05-01,https://www.nevistas.com/ul/4/2023/04/18/20.jpg,,2023-07-01,,,
Hotel Indigo Downtown Panama City Marina,,https://www.ihg.com/hotelindigo/hotels/us/en/panama-city/ecpha/hoteldetail,7 Harrison Ave,Panama City,FL,USA,32401,https://www.ihg.com/hotelindigo/hotels/us/en/panama-city/ecpha/hoteldetail/local-area-guide,,IHG,BOUTIQUE,2023-04-01,https://digital.ihg.com/is/image/ihg/hotel-indigo-panama-city-8528837447-2x1,,2023-07-01,,,
Hotel Indigo Minneapolis Downtown,,https://www.ihg.com/hotelindigo/hotels/us/en/minneapolis/mspdg/hoteldetail,618 2nd Ave S,Minneapolis,MN,USA,55402,https://www.ihg.com/hotelindigo/hotels/us/en/minneapolis/mspdg/hoteldetail/local-area-guide,,IHG,BOUTIQUE,2023-05-01,https://digital.ihg.com/is/image/ihg/hotel-indigo-minneapolis-8693192068-4x3,,2023-07-01,,,
Hotel Indigo Vancouver Dtwn - Portland Area,,https://www.ihg.com/hotelindigo/hotels/us/en/vancouver/pdxvc/hoteldetail,550 Waterfront Wy,Vancouver,WA,USA,98660,https://www.ihg.com/hotelindigo/hotels/us/en/vancouver/pdxvc/hoteldetail/local-area-guide,,IHG,BOUTIQUE,2023-02-01,https://digital.ihg.com/is/image/ihg/hotel-indigo-vancouver-6582441044-2x1,,2023-07-01,,,
Hotel Ulysses†,,https://www.ash.world/hotels/ulysses/,2 E Read St.,Baltimore,MD,USA,21202,https://www.ash.world/contact,,OTHER,BOUTIQUE,2023-01-01,https://a.storyblok.com/f/164039/675x675/0c326e9abf/082922_ash_ulysses_roomspage_queen_3.jpg/m/700x,,2023-07-01,,,
Hyatt Regency Baytown-Houston,,https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-baytown-houston/iahrb,100 Convention Ctr Wy,Baytown,TX,USA,77520,https://www.google.com/maps/search/?api=1&query=100+Convention+Center+Way%2C+Baytown%2C+Texas%2C+United+States%2C+77520,,HYATT,BUSINESS,2023-05-01,https://assets.hyatt.com/content/dam/hyatt/hyattdam/images/2022/06/15/1250/IAHRB-R001-Exterior-View.jpg/IAHRB-R001-Exterior-View.16x9.jpg?imwidth=1920,,2023-07-01,,,
Hyatt Regency Conroe,,https://www.hyatt.com/en-US/hotel/texas/hyatt-regency-conroe/iahrc,1001 Grand Central Parkwa,Conroe,TX,USA,77304,https://www.google.com/maps/search/?api=1&query=1001+Grand+Central+Parkway%2C+Conroe%2C+Texas%2C+United+States%2C+77304,,HYATT,BOUTIQUE,2023-05-01,https://assets.hyatt.com/content/dam/hyatt/hyattdam/images/2023/04/28/1058/IAHRC-P0002-Exterior-Twilight-Entrance.jpg/IAHRC-P0002-Exterior-Twilight-Entrance.16x9.jpg?imwidth=1920,,2023-07-01,,,
JW Marriott Clearwater Beach Resort & Spa,,https://www.marriott.com/en-us/hotels/tpajw-jw-marriott-clearwater-beach-resort-and-spa/overview/,691 S Gulfview Blvd,Clearwater,FL,USA,33767,"https://www.google.com/maps/search/?api=1&query=27.966148699610304,-82.82460534427635",,MARRIOTT,RESORT,2023-05-01,https://s7d1.scene7.com/is/image/marriotts7prod/mc-tpajw-exterior-beachfront-56030:Classic-Hor?wid=1215&fit=constrain,,2023-07-01,,,
Kimpton The Forum Hotel,,https://www.forumhotelcharlottesville.com/,540 Massie Rd,Charlottesville,VA,USA,22903,https://www.forumhotelcharlottesville.com/#sub-nav-8,,IHG,BOUTIQUE,2023-05-01,https://www.nevistas.com/ul/4/2023/04/13/18.jpg,,2023-07-01,,,
"Life House, Berkshires",,https://www.lifehousehotels.com/hotels/lenox/berkshires,194 Pittsfield Rd,Lenox,MA,USA,01240,https://www.lifehousehotels.com/hotels/lenox/berkshires,,OTHER,BOUTIQUE,2023-01-01,https://cdn.prd.aws.life-house.com/cms/Berkshires/LifeHouse_Berkshires__Dining_3-wallpaper-981e0ebe.jpg,,2023-07-01,,,
Mayfair House Hotel & Garden,,https://www.mayfairhousemiami.com/,3000 Florida Ave,Miami,FL,USA,33133,https://www.mayfairhousemiami.com/,,OTHER,BOUTIQUE,2023-02-01,https://www.mayfairhousemiami.com/content/uploads/2022/11/home-page-30.jpg,,2023-07-01,,,
Omni PGA Frisco Resort,,https://www.omnihotels.com/hotels/pga-frisco,4341 PGA Pkwy,Frisco,TX,USA,75033,https://www.omnihotels.com/hotels/pga-frisco/things-to-do,,OMNI,RESORT,2023-05-01,https://www.omnihotels.com/-/media/images/hotels/dalpga/photos/resort/omni_dalpga_exterior-1170x660.jpg?la=en&mw=1536&hash=09D371F7F0A7B364D533737141E98A35E2BCECB1,,2023-07-01,,,
Omni Tempe Hotel at ASU,,https://www.omnihotels.com/hotels/tempe-asu,7 E University Dr,Tempe,AZ,USA,85281,https://www.omnihotels.com/hotels/tempe-asu,,OMNI,BOUTIQUE,2023-05-01,https://www.omnihotels.com/-/media/images/hotels/phxasu/photos/hotel/phxasu-omni-tempe-hotel-exterior.jpg?la=en&mw=1536&hash=872D2BD1957DE6DEA27ADD838066466AA1D3EB7E,,2023-07-01,,,
PACIFIC 19 Kona Hotel,,https://www.pacific19.com/,75-5646 Palani Rd,Kailua-Kona,HI,USA,96740,https://www.pacific19.com/,,OTHER,BOUTIQUE,2023-05-01,https://pacific19.kinsta.cloud/wp-content/uploads/2023/03/pacific19-hotel-hawaii-lobby-6.jpg,,2023-07-01,,,
Palihotel Hollywood,,https://www.palisociety.com/hotels/hollywood,7023 Sunset Blvd,Hollywood,CA,USA,90028,https://www.palisociety.com/hotels/hollywood/neighborhood,,OTHER,BOUTIQUE,2023-05-01,https://s3.amazonaws.com/palisociety.com/prod-v2/wp-content/uploads/2023/05/31233139/7_pali_hwood_property-scaled.jpg,,2023-07-01,,,
Palihotel San Diego,,https://www.palisociety.com/hotels/san-diego,830 Sixth Ave,San Diego,CA,USA,92101,https://www.palisociety.com/hotels/san-diego/neighborhood,,OTHER,BOUTIQUE,2023-05-01,https://s3.amazonaws.com/palisociety.com/prod-v2/wp-content/uploads/2023/05/22160734/05_pali_sd_property-1024x768.jpg,,2023-07-01,,,
